x,y,z,V,Ex,Ey,Ez,E_mag
0.150000,-0.090000,0.050000,1.95803896e-01,9.07609240e-01,-5.38902089e-01,3.35664440e-01,1.10762837e+00
0.150000,-0.090000,0.060000,1.92226231e-01,8.55702744e-01,-5.08631241e-01,3.78264102e-01,1.06490218e+00
0.150000,-0.090000,0.070000,1.88270157e-01,8.01147077e-01,-4.76719649e-01,4.11416611e-01,1.01900044e+00
0.150000,-0.090000,0.080000,1.84027346e-01,7.45761378e-01,-4.44225983e-01,4.35744533e-01,9.71272389e-01
0.150000,-0.090000,0.090000,1.79581650e-01,6.90991106e-01,-4.12001964e-01,4.52161675e-01,9.22856710e-01
0.150000,-0.090000,0.100000,1.75006971e-01,6.37912768e-01,-3.80690999e-01,4.61722128e-01,8.74668886e-01
0.150000,-0.080000,-0.100000,4.46777105e-02,1.69485173e-01,-8.97793306e-02,-1.23045801e-01,2.27872379e-01
0.150000,-0.080000,-0.090000,4.58991914e-02,1.84244832e-01,-9.74836128e-02,-1.20969070e-01,2.41003587e-01
0.150000,-0.080000,-0.080000,4.70909332e-02,1.99577678e-01,-1.05459097e-01,-1.17044661e-01,2.54268212e-01
0.150000,-0.080000,-0.070000,4.82328709e-02,2.15190578e-01,-1.13549349e-01,-1.10957131e-01,2.67417135e-01
0.150000,-0.080000,-0.060000,4.93019105e-02,2.30677477e-01,-1.21542028e-01,-1.02422513e-01,2.80133779e-01
0.150000,-0.080000,-0.050000,5.02724567e-02,2.45513988e-01,-1.29167650e-01,-9.12329311e-02,2.92035696e-01
0.150000,-0.080000,-0.040000,5.11174416e-02,2.59069785e-01,-1.36107235e-01,-7.73114011e-02,3.02686943e-01
0.150000,-0.080000,-0.030000,5.18099207e-02,2.70646856e-01,-1.42012281e-01,-6.07684816e-02,3.11624802e-01
0.150000,-0.080000,-0.020000,5.23251842e-02,2.79547478e-01,-1.46538374e-01,-4.19456927e-02,3.18401836e-01
0.150000,-0.080000,-0.010000,5.26431567e-02,2.85166345e-01,-1.49389385e-01,-2.14265969e-02,3.22639322e-01
0.150000,-0.080000,0.000000,2.11002710e-01,1.14835447e+00,-6.01454495e-01,-7.91260162e+04,7.91260162e+04
0.150000,-0.080000,0.010000,2.10572627e-01,1.14066538e+00,-5.97557542e-01,8.57063875e-02,1.29055729e+00
0.150000,-0.080000,0.020000,2.09300737e-01,1.11818991e+00,-5.86153498e-01,1.67782771e-01,1.27360734e+00
0.150000,-0.080000,0.030000,2.07239683e-01,1.08258742e+00,-5.68049126e-01,2.43073926e-01,1.24649921e+00
0.150000,-0.080000,0.040000,2.04469767e-01,1.03627914e+00,-5.44428939e-01,3.09245604e-01,1.21074777e+00
0.150000,-0.080000,0.050000,2.01089827e-01,9.82055951e-01,-5.16670598e-01,3.64931724e-01,1.16814278e+00
0.150000,-0.080000,0.060000,1.97207642e-01,9.22709909e-01,-4.86168114e-01,4.09690052e-01,1.12053512e+00
0.150000,-0.080000,0.070000,1.92931483e-01,8.60762311e-01,-4.54197397e-01,4.43828523e-01,1.06966854e+00
0.150000,-0.080000,0.080000,1.88363733e-01,7.98310712e-01,-4.21836387e-01,4.68178646e-01,1.01707285e+00
0.150000,-0.080000,0.090000,1.83596765e-01,7.36979329e-01,-3.89934451e-01,4.83876281e-01,9.64014348e-01
0.150000,-0.080000,0.100000,1.78710842e-01,6.77940693e-01,-3.59117322e-01,4.92183203e-01,9.11489517e-01
0.150000,-0.070000,-0.100000,4.55424085e-02,1.79149483e-01,-8.29114122e-02,-1.30427647e-01,2.36601375e-01
0.150000,-0.070000,-0.090000,4.68395225e-02,1.95405522e-01,-9.03000698e-02,-1.28696895e-01,2.50799345e-01
0.150000,-0.070000,-0.080000,4.81097680e-02,2.12398117e-01,-9.79889086e-02,-1.24992261e-01,2.65212842e-01
0.150000,-0.070000,-0.070000,4.93315539e-02,2.29812420e-01,-1.05829821e-01,-1.18944298e-01,2.79573685e-01
0.150000,-0.070000,-0.060000,5.04796908e-02,2.47198674e-01,-1.13617056e-01,-1.10209936e-01,2.93534069e-01
0.150000,-0.070000,-0.050000,5.15258984e-02,2.63961543e-01,-1.21084605e-01,-9.85240587e-02,3.06666216e-01
0.150000,-0.070000,-0.040000,5.24399052e-02,2.79370367e-01,-1.27912679e-01,-8.37653624e-02,3.18474632e-01
0.150000,-0.070000,-0.030000,5.31912431e-02,2.92601507e-01,-1.33747264e-01,-6.60271221e-02,3.28425872e-01
0.150000,-0.070000,-0.020000,5.37516998e-02,3.02819338e-01,-1.38234666e-01,-4.56744579e-02,3.35997813e-01
0.150000,-0.070000,-0.010000,5.40981754e-02,3.09290397e-01,-1.41068174e-01,-2.33633416e-02,3.40744222e-01
0.150000,-0.070000,0.000000,2.16861770e-01,1.24603165e+00,-5.68150619e-01,-8.13231636e+04,8.13231636e+04
0.150000,-0.070000,0.010000,2.16392701e-01,1.23716159e+00,-5.64272698e-01,9.34533664e-02,1.36297689e+00
0.150000,-0.070000,0.020000,2.15006799e-01,1.21127735e+00,-5.52938664e-01,1.82697831e-01,1.34399125e+00
0.150000,-0.070000,0.030000,2.12764972e-01,1.17040603e+00,-5.34989055e-01,2.64108489e-01,1.31370349e+00
0.150000,-0.070000,0.040000,2.09759621e-01,1.11748147e+00,-5.11650715e-01,3.35061450e-01,1.27389853e+00
0.150000,-0.070000,0.050000,2.06103593e-01,1.05584617e+00,-4.84338420e-01,3.94096235e-01,1.22666486e+00
0.150000,-0.070000,0.060000,2.01918763e-01,9.88794697e-01,-4.54468223e-01,4.40839742e-01,1.17413628e+00
0.150000,-0.070000,0.070000,1.97326216e-01,9.19249679e-01,-4.23319284e-01,4.75777194e-01,1.11829474e+00
0.150000,-0.070000,0.080000,1.92439072e-01,8.49592466e-01,-3.91955634e-01,4.99969043e-01,1.06085137e+00
0.150000,-0.070000,0.090000,1.87358090e-01,7.81622088e-01,-3.61200279e-01,5.14787582e-01,1.00319738e+00
0.150000,-0.070000,0.100000,1.82169634e-01,7.16597934e-01,-3.31645649e-01,5.21710589e-01,9.46405502e-01
0.150000,-0.060000,-0.100000,4.63309626e-02,1.88226747e-01,-7.45526998e-02,-1.37383845e-01,2.44666578e-01
0.150000,-0.060000,-0.090000,4.76995210e-02,2.05935961e-01,-8.14174287e-02,-1.36014243e-01,2.59881304e-01
0.150000,-0.060000,-0.080000,4.90442831e-02,2.24550652e-01,-8.85931510e-02,-1.32554664e-01,2.75395135e-01
0.150000,-0.060000,-0.070000,5.03422343e-02,2.43736873e-01,-9.59438189e-02,-1.26581704e-01,2.90922339e-01
0.150000,-0.060000,-0.060000,5.15661867e-02,2.63003419e-01,-1.03276572e-01,-1.17692132e-01,3.06085424e-01
0.150000,-0.060000,-0.050000,5.26852557e-02,2.81685226e-01,-1.10338173e-01,-1.05561317e-01,3.20412656e-01
0.150000,-0.060000,-0.040000,5.36660188e-02,2.98950724e-01,-1.16820353e-01,-9.00203250e-02,3.33349950e-01
0.150000,-0.060000,-0.030000,5.44745007e-02,3.13847779e-01,-1.22378347e-01,-7.11415038e-02,3.44293482e-01
0.150000,-0.060000,-0.020000,5.50789700e-02,3.25397881e-01,-1.26664847e-01,-4.93106892e-02,3.52646152e-01
0.150000,-0.060000,-0.010000,5.54532648e-02,3.32733478e-01,-1.29376775e-01,-2.52552268e-02,3.57893481e-01
0.150000,-0.060000,0.000000,2.22320220e-01,1.34100395e+00,-5.21222371e-01,-8.33700826e+04,8.33700827e+04
0.150000,-0.060000,0.010000,2.21813059e-01,1.33093391e+00,-5.17507099e-01,1.01020907e-01,1.43157392e+00
0.150000,-0.060000,0.020000,2.20315880e-01,1.30159152e+00,-5.06659386e-01,1.97242757e-01,1.41058461e+00
0.150000,-0.060000,0.030000,2.17898003e-01,1.25539112e+00,-4.89513389e-01,2.84566015e-01,1.37717393e+00
0.150000,-0.060000,0.040000,2.14664075e-01,1.19580289e+00,-4.67281414e-01,3.60081300e-01,1.33339980e+00
0.150000,-0.060000,0.050000,2.10741023e-01,1.12674090e+00,-4.41352692e-01,4.22245268e-01,1.28165063e+00
0.150000,-0.060000,0.060000,2.06264747e-01,1.05201368e+00,-4.13106289e-01,4.70768528e-01,1.22434170e+00
0.150000,-0.060000,0.070000,2.01368937e-01,9.74947490e-01,-3.83775276e-01,5.06326817e-01,1.16368936e+00
0.150000,-0.060000,0.080000,1.96177132e-01,8.98202606e-01,-3.54372604e-01,5.30218658e-01,1.10158054e+00
0.150000,-0.060000,0.090000,1.90798084e-01,8.23743845e-01,-3.25669715e-01,5.44056974e-01,1.03952522e+00
0.150000,-0.060000,0.100000,1.85323850e-01,7.52906989e-01,-2.98210799e-01,5.49535380e-01,9.78666312e-01
0.150000,-0.050000,-0.100000,4.70286349e-02,1.96462944e-01,-6.47479209e-02,-1.43713233e-01,2.51879882e-01
0.150000,-0.050000,-0.090000,4.84623328e-02,2.15527486e-01,-7.08759555e-02,-1.42699314e-01,2.68027223e-01
0.150000,-0.050000,-0.080000,4.98753129e-02,2.35662641e-01,-7.73051612e-02,-1.39491911e-01,2.84553969e-01
0.150000,-0.050000,-0.070000,5.12432751e-02,2.56518022e-01,-8.39150632e-02,-1.33616103e-01,3.01158590e-01
0.150000,-0.050000,-0.060000,5.25371938e-02,2.77564367e-01,-9.05320285e-02,-1.24610460e-01,3.17436282e-01
0.150000,-0.050000,-0.050000,5.37237564e-02,2.98070826e-01,-9.69253180e-02,-1.12091927e-01,3.32874353e-01
0.150000,-0.050000,-0.040000,5.47665707e-02,3.17109093e-01,-1.02811484e-01,-9.58438268e-02,3.46863687e-01
0.150000,-0.050000,-0.030000,5.56283274e-02,3.33602480e-01,-1.07871292e-01,-7.59160644e-02,3.58733995e-01
0.150000,-0.050000,-0.020000,5.62739274e-02,3.46432863e-01,-1.11781442e-01,-5.27123132e-02,3.67817084e-01
0.150000,-0.050000,-0.010000,5.66742633e-02,3.54600928e-01,-1.14258726e-01,-2.70273289e-02,3.73533601e-01
0.150000,-0.050000,0.000000,2.27239904e-01,1.42963041e+00,-4.60431148e-01,-8.52149639e+04,8.52149639e+04
0.150000,-0.050000,0.010000,2.26697053e-01,1.41840371e+00,-4.57034903e-01,1.08109315e-01,1.49413440e+00
0.150000,-0.050000,0.020000,2.25095709e-01,1.38573145e+00,-4.47125769e-01,2.10849253e-01,1.47126834e+00
0.150000,-0.050000,0.030000,2.22513310e-01,1.33440992e+00,-4.31485166e-01,3.03664258e-01,1.43493598e+00
0.150000,-0.050000,0.040000,2.19066283e-01,1.26843637e+00,-4.11245935e-01,3.83375307e-01,1.38745475e+00
0.150000,-0.050000,0.050000,2.14895026e-01,1.19228330e+00,-3.87701272e-01,4.48367707e-01,1.33149741e+00
0.150000,-0.050000,0.060000,2.10148775e-01,1.11025747e+00,-3.62128114e-01,4.98441839e-01,1.26974513e+00
0.150000,-0.050000,0.070000,2.04973100e-01,1.02607209e+00,-3.35660253e-01,5.34464410e-01,1.20463436e+00
0.150000,-0.050000,0.080000,1.99501252e-01,9.42650564e-01,-3.09220645e-01,5.57967642e-01,1.13821588e+00
0.150000,-0.050000,0.090000,1.93849331e-01,8.62109942e-01,-2.83503822e-01,5.70797257e-01,1.07210889e+00
0.150000,-0.050000,0.100000,1.88114540e-01,7.85851775e-01,-2.58991684e-01,5.74852933e-01,1.00751953e+00
0.150000,-0.040000,-0.100000,4.76214614e-02,2.03608769e-01,-5.36074558e-02,-1.49217416e-01,2.58062255e-01
0.150000,-0.040000,-0.090000,4.91118996e-02,2.23875126e-01,-5.87949873e-02,-1.48531833e-01,2.75024777e-01
0.150000,-0.040000,-0.080000,5.05844952e-02,2.45363479e-01,-6.42529910e-02,-1.45564064e-01,2.92439020e-01
0.150000,-0.040000,-0.070000,5.20138349e-02,2.67709580e-01,-6.98798786e-02,-1.39792621e-01,3.09989667e-01
0.150000,-0.040000,-0.060000,5.33692788e-02,2.90350572e-01,-7.55273936e-02,-1.30703012e-01,3.27247794e-01
0.150000,-0.040000,-0.050000,5.46153594e-02,3.12496543e-01,-8.09968561e-02,-1.17858473e-01,3.43664371e-01
0.150000,-0.040000,-0.040000,5.57130294e-02,3.33131578e-01,-8.60427825e-02,-1.00997960e-01,3.58581367e-01
0.150000,-0.040000,-0.030000,5.66219825e-02,3.51065623e-01,-9.03876090e-02,-8.01498244e-02,3.71269425e-01
0.150000,-0.040000,-0.020000,5.73040799e-02,3.65053117e-01,-9.37495273e-02,-5.57328575e-02,3.80997249e-01
0.150000,-0.040000,-0.010000,5.77275496e-02,3.73974284e-01,-9.58813020e-02,-2.86022502e-02,3.87127986e-01
0.150000,-0.040000,0.000000,2.31484772e-01,1.50817071e+00,-3.86449027e-01,-8.68067894e+04,8.68067894e+04
0.150000,-0.040000,0.010000,2.30910199e-01,1.49589714e+00,-3.83525208e-01,1.14409001e-01,1.54851195e+00
0.150000,-0.040000,0.020000,2.29216320e-01,1.46021247e+00,-3.74998109e-01,2.22931430e-01,1.52398900e+00
0.150000,-0.040000,0.030000,2.26487930e-01,1.40426249e+00,-3.61550436e-01,3.20599298e-01,1.48507770e+00
0.150000,-0.040000,0.040000,2.22852117e-01,1.33252631e+00,-3.44171130e-01,4.03991842e-01,1.43432547e+00
0.150000,-0.040000,0.050000,2.18461438e-01,1.24998617e+00,-3.23987424e-01,4.71433892e-01,1.37465748e+00
0.150000,-0.040000,0.060000,2.13477115e-01,1.16140229e+00,-3.02109574e-01,5.22812047e-01,1.30899118e+00
0.150000,-0.040000,0.070000,2.08055340e-01,1.07083832e+00,-2.79519514e-01,5.59170484e-01,1.23995867e+00
0.150000,-0.040000,0.080000,2.02337981e-01,9.81453917e-01,-2.57011964e-01,5.82256258e-01,1.16975608e+00
0.150000,-0.040000,0.090000,1.96447598e-01,8.95500505e-01,-2.35179949e-01,5.94127331e-01,1.10009911e+00
0.150000,-0.040000,0.100000,1.90485846e-01,8.14435077e-01,-2.14429823e-01,5.96869665e-01,1.03224902e+00
0.150000,-0.030000,-0.100000,4.80969091e-02,2.09434905e-01,-4.13064803e-02,-1.53713281e-01,2.63053184e-01
0.150000,-0.030000,-0.090000,4.96337517e-02,2.30697359e-01,-4.53721528e-02,-1.53307760e-01,2.80683403e-01
0.150000,-0.030000,-0.080000,5.11552228e-02,2.53310036e-01,-4.96586813e-02,-1.50548226e-01,2.98825580e-01
0.150000,-0.030000,-0.070000,5.26350008e-02,2.76897421e-01,-5.40864663e-02,-1.44873974e-01,3.17152953e-01
0.150000,-0.030000,-0.060000,5.40411139e-02,3.00868642e-01,-5.85383316e-02,-1.35725636e-01,3.35216534e-01
0.150000,-0.030000,-0.050000,5.53363053e-02,3.24384179e-01,-6.28564211e-02,-1.22620876e-01,3.52437092e-01
0.150000,-0.030000,-0.040000,5.64793129e-02,3.46354350e-01,-6.68450979e-02,-1.05260884e-01,3.68116091e-01
0.150000,-0.030000,-0.030000,5.74273241e-02,3.65493675e-01,-7.02828348e-02,-8.36554978e-02,3.81475485e-01
0.150000,-0.030000,-0.020000,5.81396547e-02,3.80449470e-01,-7.29446338e-02,-5.82359371e-02,3.91732234e-01
0.150000,-0.030000,-0.010000,5.85822995e-02,3.90000891e-01,-7.46331559e-02,-2.99079689e-02,3.98202574e-01
0.150000,-0.030000,0.000000,2.34930073e-01,1.57315324e+00,-3.00848946e-01,-8.80987775e+04,8.80987775e+04
0.150000,-0.030000,0.010000,2.34329198e-01,1.56000357e+00,-2.98532623e-01,1.19631875e-01,1.59281030e+00
0.150000,-0.030000,0.020000,2.32558619e-01,1.52179788e+00,-2.91778535e-01,2.32943749e-01,1.56692894e+00
0.150000,-0.030000,0.030000,2.29709296e-01,1.46197470e+00,-2.81131339e-01,3.34621991e-01,1.52590194e+00
0.150000,-0.030000,0.040000,2.25917251e-01,1.38541740e+00,-2.67380392e-01,4.21043536e-01,1.47246436e+00
0.150000,-0.030000,0.050000,2.21345221e-01,1.29753671e+00,-2.51425684e-01,4.90483502e-01,1.40974837e+00
0.150000,-0.030000,0.060000,2.16164455e-01,1.20347457e+00,-2.34153326e-01,5.42902546e-01,1.34086614e+00
0.150000,-0.030000,0.070000,2.10540003e-01,1.10758968e+00,-2.16345865e-01,5.79495896e-01,1.26861181e+00
0.150000,-0.030000,0.080000,2.04620891e-01,1.01324014e+00,-1.98634725e-01,6.02192903e-01,1.19530232e+00
0.150000,-0.030000,0.090000,1.98535007e-01,9.22789434e-01,-1.81488611e-01,6.13231039e-01,1.12273361e+00
0.150000,-0.030000,0.100000,1.92387636e-01,8.37739620e-01,-1.65225921e-01,6.14853125e-01,1.05221274e+00
0.150000,-0.020000,-0.100000,4.84444961e-02,2.13746476e-01,-2.80786253e-02,-1.57044874e-01,2.66719062e-01
0.150000,-0.020000,-0.090000,5.00157570e-02,2.35754668e-01,-3.08755203e-02,-1.56853144e-01,2.84844642e-01
0.150000,-0.020000,-0.080000,5.15735414e-02,2.59210331e-01,-3.38284236e-02,-1.54254368e-01,3.03527211e-01
0.150000,-0.020000,-0.070000,5.30908535e-02,2.83729475e-01,-3.68824720e-02,-1.48658117e-01,3.22431338e-01
0.150000,-0.020000,-0.060000,5.45347260e-02,3.08699998e-01,-3.99564679e-02,-1.39470952e-01,3.41092883e-01
0.150000,-0.020000,-0.050000,5.58665590e-02,3.33244747e-01,-4.29407125e-02,-1.26175939e-01,3.58909924e-01
0.150000,-0.020000,-0.040000,5.70434245e-02,3.56218208e-01,-4.56990934e-02,-1.08445656e-01,3.75153674e-01
0.150000,-0.020000,-0.030000,5.80206239e-02,3.76262905e-01,-4.80774918e-02,-8.62759871e-02,3.89009981e-01
0.150000,-0.020000,-0.020000,5.87555578e-02,3.91945671e-01,-4.99195064e-02,-6.01076192e-02,3.99657718e-01
0.150000,-0.020000,-0.010000,5.92125420e-02,4.01970023e-01,-5.10881266e-02,-3.08844906e-02,4.06378823e-01
0.150000,-0.020000,0.000000,2.37470715e-01,1.62168697e+00,-2.05955687e-01,-8.90515181e+04,8.90515181e+04
0.150000,-0.020000,0.010000,2.36850168e-01,1.60788009e+00,-2.04352506e-01,1.23537963e-01,1.62551529e+00
0.150000,-0.020000,0.020000,2.35022231e-01,1.56778268e+00,-1.99678026e-01,2.40430477e-01,1.59863087e+00
0.150000,-0.020000,0.030000,2.32082496e-01,1.50505162e+00,-1.92309967e-01,3.45103948e-01,1.55603992e+00
0.150000,-0.020000,0.040000,2.28173698e-01,1.42487283e+00,-1.82796374e-01,4.33782625e-01,1.50061470e+00
0.150000,-0.020000,0.050000,2.23466236e-01,1.33297899e+00,-1.71762850e-01,5.04703754e-01,1.43563970e+00
0.150000,-0.020000,0.060000,2.18138904e-01,1.23479999e+00,-1.59825872e-01,5.57883807e-01,1.36437153e+00
0.150000,-0.020000,0.070000,2.12363414e-01,1.13491790e+00,-1.47529888e-01,5.94632467e-01,1.28972535e+00
0.150000,-0.020000,0.080000,2.06294166e-01,1.03684132e+00,-1.35313695e-01,6.17017472e-01,1.21410885e+00
0.150000,-0.020000,0.090000,2.00063028e-01,9.43018673e-01,-1.23502081e-01,6.27412578e-01,1.13937857e+00
0.150000,-0.020000,0.100000,1.93777985e-01,8.54985905e-01,-1.12314501e-01,6.28179497e-01,1.06687625e+00
0.150000,-0.010000,-0.100000,4.86563253e-02,2.16395252e-01,-1.42050125e-02,-1.59093414e-01,2.68959852e-01
0.150000,-0.010000,-0.090000,5.02487614e-02,2.38864941e-01,-1.56300073e-02,-1.59035578e-01,2.87390105e-01
0.150000,-0.010000,-0.080000,5.18289111e-02,2.62842689e-01,-1.71356624e-02,-1.56538106e-01,3.06405105e-01
0.150000,-0.010000,-0.070000,5.33693626e-02,2.87939189e-01,-1.86939649e-02,-1.50992017e-01,3.25663983e-01
0.150000,-0.010000,-0.060000,5.48365324e-02,3.13529027e-01,-2.02633386e-02,-1.41782605e-01,3.44693140e-01
0.150000,-0.010000,-0.050000,5.61909875e-02,3.38711522e-01,-2.17875418e-02,-1.28371368e-01,3.62876564e-01
0.150000,-0.010000,-0.040000,5.73887660e-02,3.62306361e-01,-2.31967752e-02,-1.10413118e-01,3.79466792e-01
0.150000,-0.010000,-0.030000,5.83839989e-02,3.82911392e-01,-2.44120485e-02,-8.78951617e-02,3.93627542e-01
0.150000,-0.010000,-0.020000,5.91328997e-02,3.99043723e-01,-2.53532841e-02,-6.12641974e-02,4.04514504e-01
0.150000,-0.010000,-0.010000,5.95987448e-02,4.09360343e-01,-2.59504171e-02,-3.14879247e-02,4.11388872e-01
0.150000,-0.010000,0.000000,2.39027682e-01,1.65165424e+00,-1.04620830e-01,-8.96353807e+04,8.96353808e+04
0.150000,-0.010000,0.010000,2.38394979e-01,1.63744137e+00,-1.03801668e-01,1.25951699e-01,1.64555549e+00
0.150000,-0.010000,0.020000,2.36531599e-01,1.59617489e+00,-1.01413136e-01,2.45056790e-01,1.61805802e+00
0.150000,-0.010000,0.030000,2.33535996e-01,1.53164557e+00,-9.76481938e-02,3.51580647e-01,1.57451017e+00
0.150000,-0.010000,0.040000,2.29555064e-01,1.44922544e+00,-9.27871007e-02,4.41652471e-01,1.51786717e+00
0.150000,-0.010000,0.050000,2.24763950e-01,1.35484609e+00,-8.71501674e-02,5.13485473e-01,1.45150625e+00
0.150000,-0.010000,0.060000,2.19346130e-01,1.25411611e+00,-8.10533543e-02,5.67130418e-01,1.37877256e+00
0.150000,-0.010000,0.070000,2.13477450e-01,1.15175675e+00,-7.47758594e-02,6.03968069e-01,1.30265593e+00
0.150000,-0.010000,0.080000,2.07315644e-01,1.05137076e+00,-6.85426495e-02,6.26152423e-01,1.22562042e+00
0.150000,-0.010000,0.090000,2.00995046e-01,9.55459765e-01,-6.25200292e-02,6.36142311e-01,1.14956042e+00
0.150000,-0.010000,0.100000,1.94625301e-01,8.65581009e-01,-5.68200501e-02,6.36373656e-01,1.07583941e+00
0.150000,0.000000,-0.100000,4.87274898e-02,2.17288664e-01,1.38777878e-11,-1.59784672e-01,2.69713746e-01
0.150000,0.000000,-0.090000,5.03270732e-02,2.39914561e-01,-1.04083409e-11,-1.59772413e-01,2.88246804e-01
0.150000,0.000000,-0.080000,5.19147758e-02,2.64069080e-01,-3.12250226e-11,-1.57309517e-01,3.07373979e-01
0.150000,0.000000,-0.070000,5.34630450e-02,2.89361096e-01,1.73472348e-11,-1.51780698e-01,3.26752543e-01
0.150000,0.000000,-0.060000,5.49380889e-02,3.15160655e-01,-3.46944695e-12,-1.42564017e-01,3.45905677e-01
0.150000,0.000000,-0.050000,5.63001918e-02,3.40559062e-01,-0.00000000e+00,-1.29113656e-01,3.64212590e-01
0.150000,0.000000,-0.040000,5.75050416e-02,3.64364188e-01,-2.77555756e-11,-1.11078406e-01,3.80919511e-01
0.150000,0.000000,-0.030000,5.85063726e-02,3.85158750e-01,-6.93889390e-12,-8.84426977e-02,3.95182709e-01
0.150000,0.000000,-0.020000,5.92599964e-02,4.01443061e-01,-3.46944695e-12,-6.16552969e-02,4.06150104e-01
0.150000,0.000000,-0.010000,5.97288378e-02,4.11858440e-01,2.77555756e-11,-3.16919712e-02,4.13075968e-01
0.150000,0.000000,0.000000,2.39552164e-01,1.66178378e+00,1.38777878e-11,-8.98320616e+04,8.98320617e+04
0.150000,0.000000,0.010000,2.38915351e-01,1.64743376e+00,6.93889390e-11,1.26767885e-01,1.65230387e+00
0.150000,0.000000,0.020000,2.37039986e-01,1.60577224e+00,-4.16333634e-11,2.46621188e-01,1.62460041e+00
0.150000,0.000000,0.030000,2.34025491e-01,1.54063500e+00,-0.00000000e+00,3.53770791e-01,1.58073083e+00
0.150000,0.000000,0.040000,2.30020167e-01,1.45745675e+00,-1.24900090e-10,4.44313624e-01,1.52367804e+00
0.150000,0.000000,0.050000,2.25200767e-01,1.36223625e+00,2.77555756e-11,5.16454622e-01,1.45685036e+00
0.150000,0.000000,0.060000,2.19752356e-01,1.26064262e+00,-0.00000000e+00,5.70256069e-01,1.38362271e+00
0.150000,0.000000,0.070000,2.13852180e-01,1.15744438e+00,6.93889390e-11,6.07122791e-01,1.30701017e+00
0.150000,0.000000,0.080000,2.07659103e-01,1.05627632e+00,-1.11022302e-10,6.29238070e-01,1.22949592e+00
0.150000,0.000000,0.090000,2.01308293e-01,9.59658242e-01,-1.38777878e-11,6.39089651e-01,1.15298722e+00
0.150000,0.000000,0.100000,1.94909959e-01,8.69154656e-01,4.16333634e-11,6.39138688e-01,1.07885498e+00
0.150000,0.010000,-0.100000,4.86563253e-02,2.16395252e-01,1.42050125e-02,-1.59093414e-01,2.68959852e-01
0.150000,0.010000,-0.090000,5.02487614e-02,2.38864941e-01,1.56300073e-02,-1.59035578e-01,2.87390105e-01
0.150000,0.010000,-0.080000,5.18289111e-02,2.62842689e-01,1.71356624e-02,-1.56538106e-01,3.06405105e-01
0.150000,0.010000,-0.070000,5.33693626e-02,2.87939189e-01,1.86939648e-02,-1.50992017e-01,3.25663983e-01
0.150000,0.010000,-0.060000,5.48365324e-02,3.13529027e-01,2.02633386e-02,-1.41782605e-01,3.44693140e-01
0.150000,0.010000,-0.050000,5.61909875e-02,3.38711522e-01,2.17875418e-02,-1.28371368e-01,3.62876564e-01
0.150000,0.010000,-0.040000,5.73887660e-02,3.62306361e-01,2.31967751e-02,-1.10413118e-01,3.79466792e-01
0.150000,0.010000,-0.030000,5.83839989e-02,3.82911392e-01,2.44120485e-02,-8.78951617e-02,3.93627542e-01
0.150000,0.010000,-0.020000,5.91328997e-02,3.99043723e-01,2.53532841e-02,-6.12641974e-02,4.04514504e-01
0.150000,0.010000,-0.010000,5.95987448e-02,4.09360343e-01,2.59504171e-02,-3.14879247e-02,4.11388872e-01
0.150000,0.010000,0.000000,2.39027682e-01,1.65165424e+00,1.04620830e-01,-8.96353807e+04,8.96353808e+04
0.150000,0.010000,0.010000,2.38394979e-01,1.63744137e+00,1.03801668e-01,1.25951699e-01,1.64555549e+00
